sku_id,period,qty_total,category_id
2709580011,2025-04-21,-0.11582909351833048,672241
2709580011,2025-04-28,-0.6159777034981307,672241
2709580011,2025-05-05,-0.11613001573839743,672241
2709580011,2025-05-12,-0.11632074298017386,672241
2709580011,2025-05-19,0.8835343890361146,672241
2709580011,2025-05-26,0.8834958747188242,672241
2709580011,2025-06-02,0.8835370469340114,672241
2709580011,2025-06-09,-0.116371349517364,672241
2709580011,2025-06-16,-0.11626550563503746,672241
2709580215,2025-03-10,0.06225614541932167,672241
2709580215,2025-03-17,0.0623579327346479,672241
2709580215,2025-03-24,0.062455357071055595,672241
2709580215,2025-03-31,1.062600691026431,672241
2709580215,2025-04-07,0.5626645932357364,672241
2709580215,2025-04-14,0.06272187715982203,672241
2709580215,2025-04-21,0.06278956436339828,672241
2709580215,2025-04-28,0.06283996872876785,672241
2709580215,2025-05-05,0.5629021296512086,672241
2709580215,2025-05-12,0.5629289516680039,672241
2709580215,2025-05-19,2.06303654723497,672241
2709580215,2025-05-26,0.06300820160622311,672241
2709580215,2025-06-02,0.06305572900238426,672241
2709580215,2025-06-09,1.5630194090518668,672241
2709580215,2025-06-16,0.5631030322372983,672241
2787887686,2025-03-10,-0.8937691139541479,672241
2787887686,2025-03-17,-0.8939650739884349,672241
2787887686,2025-03-24,-0.8943808265214144,672241
2787887686,2025-03-31,-0.8946286126207483,672241
2787887686,2025-04-07,-0.8948034111678982,672241
2787887686,2025-04-14,-0.8950497474364987,672241
2787887686,2025-04-21,-0.8953349227805454,672241
2787887686,2025-04-28,-0.8955115956121887,672241
2787887686,2025-05-05,-0.8955315041874311,672241
2787887686,2025-05-12,-0.8954788236838046,672241
2787887686,2025-05-19,-0.8952430244861777,672241
2787887686,2025-05-26,-0.8949080198180065,672241
2787887686,2025-06-02,4.604837753481461,672241
2787887686,2025-06-09,1.6051389394651943,672241
2787887686,2025-06-16,-0.8947725609849142,672241
3022776581,2025-03-10,-0.23838279360247572,672241
3022776581,2025-03-17,0.2615097955113624,672241
3022776581,2025-03-24,0.2614989433339325,672241
3022776581,2025-03-31,0.7614996156458267,672241
3022776581,2025-04-07,-0.23854020311985807,672241
3022776581,2025-04-14,0.2614690661796848,672241
3022776581,2025-04-21,0.26157225846845084,672241
3022776581,2025-04-28,0.26156195491286344,672241
3022776581,2025-05-05,1.2617410379655993,672241
3022776581,2025-05-12,0.2617703849608369,672241
3022776581,2025-05-19,0.2618864645382202,672241
3022776581,2025-05-26,-0.23802237673498924,672241
3022776581,2025-06-02,0.26207572673680374,672241
3022776581,2025-06-09,-0.2378041486480932,672241
3022776581,2025-06-16,-0.2377233061090138,672241
3022776731,2025-03-10,0.40648808808007253,672241
3022776731,2025-03-17,0.40651883769732516,672241
3022776731,2025-03-24,0.40655319064068995,672241
3022776731,2025-03-31,0.406582194913659,672241
3022776731,2025-04-07,-0.0935945858755736,672241
3022776731,2025-04-14,-0.09354897136045795,672241
3022776731,2025-04-21,0.40669900762769784,672241
3022776731,2025-04-28,-0.09347944966209043,672241
3022776731,2025-05-05,-0.09343977668125858,672241
3022776731,2025-05-12,-0.09339818053484816,672241
3022776731,2025-05-19,0.4068415946061258,672241
3022776731,2025-05-26,-0.09331860108279799,672241
3022776731,2025-06-02,-0.09329122651349162,672241
3022776731,2025-06-09,-0.09326177217683923,672241
3022776731,2025-06-16,-0.09323449354599395,672241
3238598023,2025-03-10,0.36050138943986154,672241
3238598023,2025-03-17,1.348144537261697,672241
3238598023,2025-03-24,-0.1643511181810495,672241
3238598023,2025-03-31,-0.1763553143187052,672241
3238598023,2025-04-07,-0.18812482266594935,672241
3238598023,2025-04-14,-0.1996535971765907,672241
3238598023,2025-04-21,-0.21093822835969367,672241
3238598023,2025-04-28,-0.22197736795432277,672241
3238598023,2025-05-05,-0.23276917161539076,672241
3238598023,2025-05-12,-0.2433124690982546,672241
3238598023,2025-05-19,0.24645373488384661,672241
3238598023,2025-05-26,-0.263678831906377,672241
3238598023,2025-06-02,-0.27348966828169113,672241
3238598023,2025-06-09,-0.2830571414637537,672241
3238598023,2025-06-16,0.2075964916724628,672241
3252722291,2025-03-10,-0.12216245110079262,672241
3252722291,2025-03-17,-0.12210743403139925,672241
3252722291,2025-03-24,-0.12206665336686191,672241
3252722291,2025-03-31,-0.12204332300208388,672241
3252722291,2025-04-07,-0.12203503101954413,672241
3252722291,2025-04-14,-0.12203489913431986,672241
3252722291,2025-04-21,-0.1220355488449272,672241
3252722291,2025-04-28,-0.12203031707422404,672241
3252722291,2025-05-05,0.37799542567731714,672241
3252722291,2025-05-12,-0.1219996417743662,672241
3252722291,2025-05-19,-0.1219714797661233,672241
3252722291,2025-05-26,-0.12193306709921506,672241
3252722291,2025-06-02,-0.12189650093874413,672241
3252722291,2025-06-09,-0.12185953461100968,672241
3252722291,2025-06-16,-0.12182686750495501,672241
3576081009,2025-03-10,-0.10897662844391691,672241
3576081009,2025-03-17,-0.1093261410285565,672241
3576081009,2025-03-24,-0.1093624773672722,672241
3576081009,2025-03-31,-0.10939202864729608,672241
3576081009,2025-04-07,-0.10941512602201901,672241
3576081009,2025-04-14,-0.10943197297932485,672241
3576081009,2025-04-21,0.3837481844927966,672241
3576081009,2025-04-28,-0.10944341406492988,672241
3576081009,2025-05-05,-0.10943100945903225,672241
3576081009,2025-05-12,-0.10929138456028144,672241
3576081009,2025-05-19,-0.10914787716026253,672241
3576081009,2025-05-26,-0.10887893200151014,672241
3576081009,2025-06-02,-0.10885340858744255,672241
3576081009,2025-06-09,-0.10876546937665911,672241
3576081009,2025-06-16,-0.10867699556142559,672241
3577564803,2025-03-10,4.924597265059433,672241
3577564803,2025-03-17,4.924474367300448,672241
3577564803,2025-03-24,3.4241794155047574,672241
3577564803,2025-03-31,5.424741155511595,672241
3577564803,2025-04-07,3.4245832095253688,672241
3577564803,2025-04-14,5.425271489302167,672241
3577564803,2025-04-21,3.425225078073946,672241
3577564803,2025-04-28,3.9255990917708257,672241
3577564803,2025-05-05,3.9258591997108443,672241
3577564803,2025-05-12,2.9257556947590353,672241
3577564803,2025-05-19,5.926482956005007,672241
3577564803,2025-05-26,5.426438325174013,672241
3577564803,2025-06-02,4.426728584932559,672241
3577564803,2025-06-09,3.926934618506725,672241
3577564803,2025-06-16,4.927134513311822,672241
3691275758,2025-03-10,-0.09182419021524273,672241
3691275758,2025-03-17,0.40254864436633053,672241
3691275758,2025-03-24,-0.10291452056679443,672241
3691275758,2025-03-31,-0.10832444603995237,672241
3691275758,2025-04-07,0.386297932979035,672241
3691275758,2025-04-14,0.38103468291526477,672241
3691275758,2025-04-21,-0.12409390667046827,672241
3691275758,2025-04-28,0.3707810645743885,672241
3691275758,2025-05-05,0.36586806547077133,672241
3691275758,2025-05-12,0.36097490689503137,672241
3691275758,2025-05-19,-0.14388947102017144,672241
3691275758,2025-05-26,-0.14864226765165972,672241
3691275758,2025-06-02,0.3467226042280639,672241
3691275758,2025-06-09,-0.15786598583093528,672241
3691275758,2025-06-16,-0.1623566095659337,672241
3692477582,2025-03-10,0.015399525378388512,672241
3692477582,2025-03-17,0.015405988783411338,672241
3692477582,2025-03-24,0.015412633174883894,672241
3692477582,2025-03-31,0.01541939155259408,672241
3692477582,2025-04-07,0.01542637954625048,672241
3692477582,2025-04-14,0.015434767247629017,672241
3692477582,2025-04-21,0.5155055043036454,672241
3692477582,2025-04-28,0.01545045477441457,672241
3692477582,2025-05-05,0.015457748212878729,672241
3692477582,2025-05-12,0.015465231734378714,672241
3692477582,2025-05-19,0.015472913473619343,672241
3692477582,2025-05-26,0.01548319956364052,672241
3692477582,2025-06-02,0.015491211825408115,672241
3692477582,2025-06-09,1.015623579613118,672241
3692477582,2025-06-16,0.015504082079569007,672241
3693412504,2025-03-10,0.0,672241
3693412504,2025-03-17,0.0,672241
3693412504,2025-03-24,0.0,672241
3693412504,2025-03-31,0.0,672241
3693412504,2025-04-07,0.0,672241
3693412504,2025-04-14,0.0,672241
3693412504,2025-04-21,0.0,672241
3693412504,2025-04-28,0.0,672241
3693412504,2025-05-05,0.0,672241
3693412504,2025-05-12,0.0,672241
3693412504,2025-05-19,0.0,672241
3693412504,2025-05-26,0.0,672241
3693412504,2025-06-02,0.0,672241
3693412504,2025-06-09,0.0,672241
3693412504,2025-06-16,0.0,672241
3867746102,2025-03-10,0.15478166085262887,672241
3867746102,2025-03-17,0.1547652408324086,672241
3867746102,2025-03-24,0.15475036369584966,672241
3867746102,2025-03-31,0.15473707835709827,672241
3867746102,2025-04-07,0.15472165051126036,672241
3867746102,2025-04-14,0.15470531904183682,672241
3867746102,2025-04-21,0.15468910755118997,672241
3867746102,2025-04-28,0.15467404938020596,672241
3867746102,2025-05-05,0.15466009553606863,672241
3867746102,2025-05-12,0.1546448164646001,672241
3867746102,2025-05-19,0.15462810994024562,672241
3867746102,2025-05-26,0.15462060524657867,672241
3867746102,2025-06-02,0.15460459799852094,672241
3867746102,2025-06-09,0.6546106583184218,672241
3867746102,2025-06-16,0.15462733249531016,672241
3880204628,2025-03-10,-0.03998326273210771,672241
3880204628,2025-03-17,-0.046159391615094324,672241
3880204628,2025-03-24,-0.05226195288360985,672241
3880204628,2025-03-31,-0.05828684600009258,672241
3880204628,2025-04-07,-0.06423347062359949,672241
3880204628,2025-04-14,-0.0701010568337546,672241
3880204628,2025-04-21,-0.07588959830580544,672241
3880204628,2025-04-28,-0.08159751651059807,672241
3880204628,2025-05-05,-0.08722295502991731,672241
3880204628,2025-05-12,-0.09276664176124327,672241
3880204628,2025-05-19,-0.09822776922019263,672241
3880204628,2025-05-26,-0.10362205707650615,672241
3880204628,2025-06-02,-0.10891541768311498,672241
3880204628,2025-06-09,-0.11412835508752708,672241
3880204628,2025-06-16,-0.11925800341089562,672241
3926767355,2025-03-10,-0.015296818409368779,672241
3926767355,2025-03-17,-0.015484272612451555,672241
3926767355,2025-03-24,-0.01572391677876467,672241
3926767355,2025-03-31,-0.015957173871172042,672241
3926767355,2025-04-07,-0.01612522635334071,672241
3926767355,2025-04-14,-0.01634648698995056,672241
3926767355,2025-04-21,-0.016503364121380287,672241
3926767355,2025-04-28,-0.016890768004544338,672241
3926767355,2025-05-05,-0.017330328424129376,672241
3926767355,2025-05-12,-0.017466549542946297,672241
3926767355,2025-05-19,-0.01759411826443366,672241
3926767355,2025-05-26,-0.017595963082674054,672241
3926767355,2025-06-02,-0.017709077143181595,672241
3926767355,2025-06-09,-0.01781624177595112,672241
3926767355,2025-06-16,-0.017917619792247874,672241
4079053893,2025-03-10,-0.4592107307461676,672241
4079053893,2025-03-17,-0.006137000406764542,672241
4079053893,2025-03-24,-0.5525581172470166,672241
4079053893,2025-03-31,-0.09862150863177901,672241
4079053893,2025-04-07,0.35575659079065186,672241
4079053893,2025-04-14,-0.18935547173704087,672241
4079053893,2025-04-21,-0.23407451932460946,672241
4079053893,2025-04-28,-0.278357927802216,672241
4079053893,2025-05-05,-0.8221709072154461,672241
4079053893,2025-05-12,-0.8655874663869527,672241
4079053893,2025-05-19,-0.9085658619481964,672241
4079053893,2025-05-26,-0.9511632555260541,672241
4079053893,2025-06-02,0.006872650927243762,672241
4079053893,2025-06-09,-1.0349040915556347,672241
4079053893,2025-06-16,-1.0761204767247219,672241
4166277217,2025-03-10,3.843512897495941,672241
4166277217,2025-03-17,2.843395031830615,672241
4166277217,2025-03-24,4.343446965913177,672241
4166277217,2025-03-31,5.343610589082598,672241
4166277217,2025-04-07,5.843851064267087,672241
4166277217,2025-04-14,4.344050462985915,672241
4166277217,2025-04-21,5.3444001124372935,672241
4166277217,2025-04-28,5.344764129028613,672241
4166277217,2025-05-05,4.345041586939999,672241
4166277217,2025-05-12,5.845417768395476,672241
4166277217,2025-05-19,6.345767355876513,672241
4166277217,2025-05-26,5.84593931077437,672241
4166277217,2025-06-02,5.346025153721554,672241
4166277217,2025-06-09,10.346349192612784,672241
4166277217,2025-06-16,4.846530069831544,672241
4203509252,2025-03-10,0.223282696946962,672241
4203509252,2025-03-17,1.2232094157119648,672241
4203509252,2025-03-24,1.2231758412947336,672241
4203509252,2025-03-31,0.7231616116725761,672241
4203509252,2025-04-07,1.2231138924599734,672241
4203509252,2025-04-14,0.22312021987132646,672241
4203509252,2025-04-21,1.223058862101651,672241
4203509252,2025-04-28,0.22306840009699658,672241
4203509252,2025-05-05,0.2230481628275084,672241
4203509252,2025-05-12,0.22303344675607117,672241
4203509252,2025-05-19,0.22302463433216235,672241
4203509252,2025-05-26,1.723052362147577,672241
4203509252,2025-06-02,0.7230207172482511,672241
4203509252,2025-06-09,0.22300906132773274,672241
4203509252,2025-06-16,1.2230496341114903,672241
4233243369,2025-03-10,0.14409434591017167,672241
4233243369,2025-03-17,0.14403655095679085,672241
4233243369,2025-03-24,0.14398521017146793,672241
4233243369,2025-03-31,0.6439744781999126,672241
4233243369,2025-04-07,0.6439979813452308,672241
4233243369,2025-04-14,0.14402430596717375,672241
4233243369,2025-04-21,0.6439454353947786,672241
4233243369,2025-04-28,0.6436429256606395,672241
4233243369,2025-05-05,0.14343345097304172,672241
4233243369,2025-05-12,8.14351549546283,672241
4233243369,2025-05-19,8.143452437371344,672241
4233243369,2025-05-26,0.14322908462004802,672241
4233243369,2025-06-02,0.14329427230299807,672241
4233243369,2025-06-09,0.14349586847040607,672241
4233243369,2025-06-16,0.14350660057897802,672241
4244979510,2025-03-10,-1.0410012349248987e-05,672241
4244979510,2025-03-17,-5.172887416848848e-05,672241
4244979510,2025-03-24,-0.00012231100635451408,672241
4244979510,2025-03-31,-0.00013744590696240788,672241
4244979510,2025-04-07,2.9998566774037068,672241
4244979510,2025-04-14,5.499888000824876,672241
4244979510,2025-04-21,5.4998694789380975,672241
4244979510,2025-04-28,3.499756543512151,672241
4244979510,2025-05-05,2.499814595587749,672241
4244979510,2025-05-12,3.4999110564158125,672241
4244979510,2025-05-19,1.499992019401055,672241
4244979510,2025-05-26,1.5001881802433847,672241
4244979510,2025-06-02,2.000384312700352,672241
4244979510,2025-06-09,0.0005802782853516764,672241
4244979510,2025-06-16,0.00078974903904383,672241
4293110694,2025-03-10,0.03091827506473603,672241
4293110694,2025-03-17,0.030919905628982867,672241
4293110694,2025-03-24,0.03092141953443056,672241
4293110694,2025-03-31,0.030922797186102247,672241
4293110694,2025-04-07,0.03092402889587749,672241
4293110694,2025-04-14,0.030925106682921213,672241
4293110694,2025-04-21,0.030926030073348692,672241
4293110694,2025-04-28,0.030926803381017297,672241
4293110694,2025-05-05,0.03092742800303194,672241
4293110694,2025-05-12,0.0309279145310932,672241
4293110694,2025-05-19,0.030928269184929476,672241
4293110694,2025-05-26,0.030928501461303555,672241
4293110694,2025-06-02,0.030928621674837606,672241
4293110694,2025-06-09,0.03092863627719941,672241
4293110694,2025-06-16,0.030928560532675717,672241
4299736790,2025-03-10,0.004468150969162556,672241
4299736790,2025-03-17,0.004457873269643985,672241
4299736790,2025-03-24,0.004452599575302883,672241
4299736790,2025-03-31,0.004452901745081932,672241
4299736790,2025-04-07,0.004458973754714036,672241
4299736790,2025-04-14,0.004470558899721137,672241
4299736790,2025-04-21,0.004486683511943198,672241
4299736790,2025-04-28,0.0045055816727077105,672241
4299736790,2025-05-05,0.004524443506390814,672241
4299736790,2025-05-12,0.004539229552204094,672241
4299736790,2025-05-19,0.004544519939560891,672241
4299736790,2025-05-26,0.004523961232042729,672241
4299736790,2025-06-02,0.504543796392585,672241
4299736790,2025-06-09,0.0045483141351636905,672241
4299736790,2025-06-16,0.004574296321756082,672241
4299740219,2025-03-10,4.032439457348537,672241
4299740219,2025-03-17,4.032748971587906,672241
4299740219,2025-03-24,4.033057253116487,672241
4299740219,2025-03-31,4.033322456025839,672241
4299740219,2025-04-07,4.03353601669459,672241
4299740219,2025-04-14,4.033660112055628,672241
4299740219,2025-04-21,4.033744541497056,672241
4299740219,2025-04-28,4.033825326032572,672241
4299740219,2025-05-05,4.033806686100423,672241
4299740219,2025-05-12,4.033671817505201,672241
4299740219,2025-05-19,4.033481051475315,672241
4299740219,2025-05-26,4.030504568451773,672241
4299740219,2025-06-02,7.0354481798399995,672241
4299740219,2025-06-09,5.5320042253772135,672241
4299740219,2025-06-16,7.03445249128478,672241
4391268112,2025-03-10,1.4668765397629118,672241
4391268112,2025-03-17,1.4668897473008116,672241
4391268112,2025-03-24,1.466897194288917,672241
4391268112,2025-03-31,1.4669032668059123,672241
4391268112,2025-04-07,1.4669122182325527,672241
4391268112,2025-04-14,1.4669200821873285,672241
4391268112,2025-04-21,1.4669196680380852,672241
4391268112,2025-04-28,1.46690867345889,672241
4391268112,2025-05-05,1.4668917744693764,672241
4391268112,2025-05-12,1.466879603496514,672241
4391268112,2025-05-19,1.4668752592518604,672241
4391268112,2025-05-26,1.4668590783573014,672241
4391268112,2025-06-02,1.4668464001623538,672241
4391268112,2025-06-09,1.4668179012635805,672241
4391268112,2025-06-16,1.4667786333090802,672241
4396560443,2025-03-10,0.4947552462957,672241
4396560443,2025-03-17,0.4947578652936837,672241
4396560443,2025-03-24,0.49476129452305984,672241
4396560443,2025-03-31,0.4947661258598882,672241
4396560443,2025-04-07,0.4947704959992065,672241
4396560443,2025-04-14,0.4947747130017303,672241
4396560443,2025-04-21,0.4947793547382143,672241
4396560443,2025-04-28,0.49478333760641136,672241
4396560443,2025-05-05,0.49478624816921,672241
4396560443,2025-05-12,0.494788526522534,672241
4396560443,2025-05-19,0.49478934163911303,672241
4396560443,2025-05-26,0.49480005236094793,672241
4396560443,2025-06-02,0.4948040873475116,672241
4396560443,2025-06-09,0.49481214689741415,672241
4396560443,2025-06-16,0.4948237299809863,672241
4475480724,2025-03-10,6.440512227091752,672241
4475480724,2025-03-17,6.440682513806722,672241
4475480724,2025-03-24,6.440868519484497,672241
4475480724,2025-03-31,6.44101039330746,672241
4475480724,2025-04-07,6.441109056621309,672241
4475480724,2025-04-14,6.441227637565203,672241
4475480724,2025-04-21,6.441410057317714,672241
4475480724,2025-04-28,6.441637743171688,672241
4475480724,2025-05-05,6.441847887615755,672241
4475480724,2025-05-12,6.442004727229482,672241
4475480724,2025-05-19,6.442111708906847,672241
4475480724,2025-05-26,6.442139614168833,672241
4475480724,2025-06-02,6.442221988035254,672241
4475480724,2025-06-09,6.4423211465576635,672241
4475480724,2025-06-16,6.442433608092906,672241
4475481627,2025-03-10,1.720772512504458,672241
4475481627,2025-03-17,1.7551381391833831,672241
4475481627,2025-03-24,1.7884477935523726,672241
4475481627,2025-03-31,1.8207856379845486,672241
4475481627,2025-04-07,1.8522282544139685,672241
4475481627,2025-04-14,1.882846536371967,672241
4475481627,2025-04-21,1.9127065507581635,672241
4475481627,2025-04-28,1.9418711140786746,672241
4475481627,2025-05-05,1.970401459939484,672241
4475481627,2025-05-12,1.9983583797418407,672241
4475481627,2025-05-19,2.02580458331982,672241
4475481627,2025-05-26,2.0528095288639436,672241
4475481627,2025-06-02,2.0794461264730506,672241
4475481627,2025-06-09,2.10579509891355,672241
4475481627,2025-06-16,2.1319469182863267,672241
4475482043,2025-03-10,0.1374240673865913,672241
4475482043,2025-03-17,0.14172834383284336,672241
4475482043,2025-03-24,0.1459891871827425,672241
4475482043,2025-03-31,0.15020642723734998,672241
4475482043,2025-04-07,0.15437990710738164,672241
4475482043,2025-04-14,0.1585094906968682,672241
4475482043,2025-04-21,0.16259504937607722,672241
4475482043,2025-04-28,0.1666364676656162,672241
4475482043,2025-05-05,0.17063494330779927,672241
4475482043,2025-05-12,0.1745891105342694,672241
4475482043,2025-05-19,0.1784976013027191,672241
4475482043,2025-05-26,0.18235900566524313,672241
4475482043,2025-06-02,0.1861783900913106,672241
4475482043,2025-06-09,0.18995303559725643,672241
4475482043,2025-06-16,0.1936828611841802,672241
4486038235,2025-03-10,0.3134218513454468,672241
4486038235,2025-03-17,0.3135152388050339,672241
4486038235,2025-03-24,0.313617714960248,672241
4486038235,2025-03-31,0.31366686329350596,672241
4486038235,2025-04-07,0.31366700814605997,672241
4486038235,2025-04-14,0.313648677511934,672241
4486038235,2025-04-21,0.31363470071878824,672241
4486038235,2025-04-28,0.3136322683344362,672241
4486038235,2025-05-05,0.3136352712994216,672241
4486038235,2025-05-12,0.3136316216462407,672241
4486038235,2025-05-19,0.31361655855006654,672241
4486038235,2025-05-26,0.3135907111339925,672241
4486038235,2025-06-02,0.313552522429996,672241
4486038235,2025-06-09,0.31350227328429026,672241
4486038235,2025-06-16,0.3134373549932973,672241
4486038328,2025-03-10,0.5447693444954375,672241
4486038328,2025-03-17,0.5620476203756196,672241
4486038328,2025-03-24,0.5791467774668853,672241
4486038328,2025-03-31,0.5960656349271166,672241
4486038328,2025-04-07,0.6128046786569431,672241
4486038328,2025-04-14,0.6293642543307887,672241
4486038328,2025-04-21,0.6457429343306162,672241
4486038328,2025-04-28,0.6619439641170598,672241
4486038328,2025-05-05,0.6779659670955085,672241
4486038328,2025-05-12,0.6938077034632111,672241
4486038328,2025-05-19,0.709474521918192,672241
4486038328,2025-05-26,0.7249467077352942,672241
4486038328,2025-06-02,0.7402511833611248,672241
4486038328,2025-06-09,0.7553741425904006,672241
4486038328,2025-06-16,0.7703159119244364,672241
4486038387,2025-03-10,0.24360666767384803,672241
4486038387,2025-03-17,0.2435842392100232,672241
4486038387,2025-03-24,0.24355419829971925,672241
4486038387,2025-03-31,0.24353937117612146,672241
4486038387,2025-04-07,0.24354705282642666,672241
4486038387,2025-04-14,0.24357020216217867,672241
4486038387,2025-04-21,0.24359777714265374,672241
4486038387,2025-04-28,0.24361872636719525,672241
4486038387,2025-05-05,0.2436255792296507,672241
4486038387,2025-05-12,0.24362484790542072,672241
4486038387,2025-05-19,0.2436443574444258,672241
4486038387,2025-05-26,0.24365706480767774,672241
4486038387,2025-06-02,0.24369537464325652,672241
4486038387,2025-06-09,0.24371958632319174,672241
4486038387,2025-06-16,0.24374430007269243,672241
4636511797,2025-03-10,1.0000297188436844,672241
4636511797,2025-03-17,1.0000463899773238,672241
4636511797,2025-03-24,1.0000863304478436,672241
4636511797,2025-03-31,1.000104735533037,672241
4636511797,2025-04-07,1.000041419824461,672241
4636511797,2025-04-14,0.9998535657530276,672241
4636511797,2025-04-21,0.9995382588199772,672241
4636511797,2025-04-28,0.9991939432860727,672241
4636511797,2025-05-05,0.9989285133246413,672241
4636511797,2025-05-12,0.9987393776421829,672241
4636511797,2025-05-19,0.9985614543418707,672241
4636511797,2025-05-26,0.9984177704275901,672241
4636511797,2025-06-02,0.9983624167211121,672241
4636511797,2025-06-09,0.9983398146852689,672241
4636511797,2025-06-16,0.9982694595838245,672241
4709870548,2025-03-10,1.536714716424478,672241
4709870548,2025-03-17,1.5367304661217942,672241
4709870548,2025-03-24,1.5367885209413408,672241
4709870548,2025-03-31,1.5368453357255267,672241
4709870548,2025-04-07,1.536887409233867,672241
4709870548,2025-04-14,1.5369180478827353,672241
4709870548,2025-04-21,1.5369461702760987,672241
4709870548,2025-04-28,1.5369797405579613,672241
4709870548,2025-05-05,1.5370227496043365,672241
4709870548,2025-05-12,1.5370749261296215,672241
4709870548,2025-05-19,1.5371330915979584,672241
4709870548,2025-05-26,1.53719198693,672241
4709870548,2025-06-02,1.5372467989585001,672241
4709870548,2025-06-09,1.5372933454346747,672241
4709870548,2025-06-16,1.5373290574659804,672241
4723833696,2025-03-10,0.14073292373628532,672241
4723833696,2025-03-17,0.14073346513170426,672241
4723833696,2025-03-24,0.6407493572027569,672241
4723833696,2025-03-31,1.140736210994096,672241
4723833696,2025-04-07,0.6407428816714158,672241
4723833696,2025-04-14,1.1406773118128832,672241
4723833696,2025-04-21,7.64075193215656,672241
4723833696,2025-04-28,-0.359290784430788,672241
4723833696,2025-05-05,1.14078465392036,672241
4723833696,2025-05-12,2.140828191583588,672241
4723833696,2025-05-19,-0.35908630663283425,672241
4723833696,2025-05-26,0.14095488953030744,672241
4723833696,2025-06-02,2.6410152781879104,672241
4723833696,2025-06-09,7.6410967714681135,672241
4723833696,2025-06-16,2.6411192995067765,672241
4723910471,2025-03-10,1.8441859971128156,672241
