sku_id,category_id,period,qty_total
2709580215,672241,2024-12-23,1.0586900247944613
2709580215,672241,2024-12-30,1.5604192669731982
2709580215,672241,2025-01-06,1.0608994813906163
2709580215,672241,2025-01-13,1.0619162934487738
2709580215,672241,2025-01-20,1.0628649227056468
2709580215,672241,2025-01-27,1.0637486913606526
2709580215,672241,2025-02-03,1.064542593557935
2709580215,672241,2025-02-10,1.0650658052170359
2709580215,672241,2025-02-17,1.0654950009840394
2709580215,672241,2025-02-24,1.0659398859462315
2709580215,672241,2025-03-03,1.5668787560175106
2787887686,672241,2024-11-25,1.6732264521485125
2787887686,672241,2024-12-02,4.673330041740529
2787887686,672241,2024-12-09,-3.3268698365766434
2787887686,672241,2024-12-16,-2.8271686710918984
2787887686,672241,2024-12-23,-3.327362007481396
2787887686,672241,2024-12-30,-3.327536722925399
2787887686,672241,2025-01-06,-3.3275687788303863
2787887686,672241,2025-01-13,-3.3275472819623886
2787887686,672241,2025-01-20,-3.327532036802718
2787887686,672241,2025-01-27,-3.327536204973762
2787887686,672241,2025-02-03,-3.327569092836194
2787887686,672241,2025-02-10,-2.8275793060528938
2787887686,672241,2025-02-17,-3.3275243261356073
2787887686,672241,2025-02-24,-0.8275394412635606
2787887686,672241,2025-03-03,-2.8274415243872912
3022776581,672241,2024-11-25,1.6181312297417867
3022776581,672241,2024-12-02,0.6181792039297309
3022776581,672241,2024-12-09,0.6181624997552037
3022776581,672241,2024-12-16,0.6181297856288133
3022776581,672241,2024-12-23,0.6181962593934116
3022776581,672241,2024-12-30,0.6181709753331956
3022776581,672241,2025-01-06,0.6180404542739495
3022776581,672241,2025-01-13,0.6179043255892022
3022776581,672241,2025-01-20,1.1177162384889772
3022776581,672241,2025-01-27,0.6175539164720996
3022776581,672241,2025-02-03,0.61747272053854
3022776581,672241,2025-02-10,1.6173994432280192
3022776581,672241,2025-02-17,0.61728720097032
3022776581,672241,2025-02-24,0.617167700649226
3022776581,672241,2025-03-03,1.6170468521453238
3022776731,672241,2024-11-25,0.3863491005477611
3022776731,672241,2024-12-02,-0.1137872553309971
3022776731,672241,2024-12-09,-0.11389328561189557
3022776731,672241,2024-12-16,-0.11398627843862483
3022776731,672241,2024-12-23,-0.11406788472046239
3022776731,672241,2024-12-30,0.3858809303917387
3022776731,672241,2025-01-06,0.3857789615283267
3022776731,672241,2025-01-13,-0.11425911696386604
3022776731,672241,2025-01-20,-0.11430572278728279
3022776731,672241,2025-01-27,0.38567419690962645
3022776731,672241,2025-02-03,0.3856001269474677
3022776731,672241,2025-02-10,-0.11441290336953536
3022776731,672241,2025-02-17,0.38554268537729836
3022776731,672241,2025-02-24,0.385563927805193
3022776731,672241,2025-03-03,0.38555406150915816
3238598023,672241,2024-11-25,-0.14975337726886043
3238598023,672241,2024-12-02,-0.17444962930239036
3238598023,672241,2024-12-09,-0.1988512428284303
3238598023,672241,2024-12-16,-0.2229586802046369
3238598023,672241,2024-12-23,0.25322104618134095
3238598023,672241,2024-12-30,0.7296905029265033
3238598023,672241,2025-01-06,-0.2935341308752448
3238598023,672241,2025-01-13,0.18351450401322206
3238598023,672241,2025-01-20,-0.3391338598038144
3238598023,672241,2025-01-27,-0.36149619032437574
3238598023,672241,2025-02-03,-0.3835658161184547
3238598023,672241,2025-02-10,-0.40534243417345406
3238598023,672241,2025-02-17,-0.4268260698543517
3238598023,672241,2025-02-24,0.051976977269009406
3238598023,672241,2025-03-03,0.5310700360480588
3252722291,672241,2024-11-25,-0.22917892929533815
3252722291,672241,2024-12-02,0.27091575905384085
3252722291,672241,2024-12-09,-0.22909606897827367
3252722291,672241,2024-12-16,-0.2290908683820913
3252722291,672241,2024-12-23,-0.22906591445322533
3252722291,672241,2024-12-30,-0.22905383734632573
3252722291,672241,2025-01-06,-0.22907593000779103
3252722291,672241,2025-01-13,-0.22912822811885933
3252722291,672241,2025-01-20,0.2708102686800271
3252722291,672241,2025-01-27,-0.2292742774310316
3252722291,672241,2025-02-03,-0.22934720134365902
3252722291,672241,2025-02-10,-0.22941615311600178
3252722291,672241,2025-02-17,-0.22947977761016608
3252722291,672241,2025-02-24,0.2704731114904392
3252722291,672241,2025-03-03,-0.22958424223452165
3576081009,672241,2024-11-25,-0.05744041312205923
3576081009,672241,2024-12-02,-0.05744706209144686
3576081009,672241,2024-12-09,0.44247972783144124
3576081009,672241,2024-12-16,-0.05746042764483915
3576081009,672241,2024-12-23,-0.057467050685022045
3576081009,672241,2024-12-30,-0.05747372938545628
3576081009,672241,2025-01-06,0.44258491147863666
3576081009,672241,2025-01-13,-0.05748953068031033
3576081009,672241,2025-01-20,-0.05749615415926643
3576081009,672241,2025-01-27,0.942364165599195
3576081009,672241,2025-02-03,-0.05750935162517061
3576081009,672241,2025-02-10,-0.05751584093095516
3576081009,672241,2025-02-17,0.44254413834569706
3576081009,672241,2025-02-24,-0.05752892943867306
3576081009,672241,2025-03-03,-0.057535385716145776
3577564803,672241,2024-11-25,5.764400335150226
3577564803,672241,2024-12-02,5.859699323691418
3577564803,672241,2024-12-09,5.4539755742252805
3577564803,672241,2024-12-16,5.546997470423932
3577564803,672241,2024-12-23,5.638821721187206
3577564803,672241,2024-12-30,5.729434280848018
3577564803,672241,2025-01-06,7.318716557372029
3577564803,672241,2025-01-13,7.406921075701143
3577564803,672241,2025-01-20,6.993886689252127
3577564803,672241,2025-01-27,7.579567005740822
3577564803,672241,2025-02-03,6.663953059014384
3577564803,672241,2025-02-10,7.247082016275053
3577564803,672241,2025-02-17,8.32895919825749
3577564803,672241,2025-02-24,7.409771527690193
3577564803,672241,2025-03-03,6.9892663757036795
3691275758,672241,2024-11-25,-0.02988629448269388
3691275758,672241,2024-12-02,-0.038163220436157774
3691275758,672241,2024-12-09,-0.046341060207184634
3691275758,672241,2024-12-16,-0.05441974187184945
3691275758,672241,2024-12-23,0.43759653115883296
3691275758,672241,2024-12-30,-0.07028227760483988
3691275758,672241,2025-01-06,-0.07806586876583801
3691275758,672241,2025-01-13,-0.08574980414807726
3691275758,672241,2025-01-20,0.40666146382699786
3691275758,672241,2025-01-27,-0.10082206709917788
3691275758,672241,2025-02-03,-0.10821013181757277
3691275758,672241,2025-02-10,-0.11549876662389584
3691275758,672241,2025-02-17,-0.12268783234069486
3691275758,672241,2025-02-24,-0.1297775517456216
3691275758,672241,2025-03-03,0.36323640574929467
3692477582,672241,2024-11-25,-0.028848053911321513
3692477582,672241,2024-12-02,-0.028846896372728848
3692477582,672241,2024-12-09,-0.028841437942078933
3692477582,672241,2024-12-16,-0.028834600883687576
3692477582,672241,2024-12-23,-0.02882869730623548
3692477582,672241,2024-12-30,-0.02882335500186923
3692477582,672241,2025-01-06,-0.028819090407085336
3692477582,672241,2025-01-13,-0.028816226912813474
3692477582,672241,2025-01-20,-0.02881487324655857
3692477582,672241,2025-01-27,-0.028815069927095732
3692477582,672241,2025-02-03,-0.028816714484112892
3692477582,672241,2025-02-10,-0.02881973199528614
3692477582,672241,2025-02-17,-0.02882394380243084
3692477582,672241,2025-02-24,-0.028829204974957733
3692477582,672241,2025-03-03,-0.02883532626092683
3693412504,672241,2024-11-25,0.0
3693412504,672241,2024-12-02,0.0
3693412504,672241,2024-12-09,0.0
3693412504,672241,2024-12-16,0.0
3693412504,672241,2024-12-23,0.0
3693412504,672241,2024-12-30,0.0
3693412504,672241,2025-01-06,0.0
3693412504,672241,2025-01-13,0.0
3693412504,672241,2025-01-20,0.0
3693412504,672241,2025-01-27,0.0
3693412504,672241,2025-02-03,0.0
3693412504,672241,2025-02-10,0.0
3693412504,672241,2025-02-17,0.0
3693412504,672241,2025-02-24,0.0
3693412504,672241,2025-03-03,0.0
3867746102,672241,2024-11-25,0.11575494891685517
3867746102,672241,2024-12-02,0.1156774790096819
3867746102,672241,2024-12-09,0.1156074815765846
3867746102,672241,2024-12-16,0.11554354859251557
3867746102,672241,2024-12-23,0.11548397845908119
3867746102,672241,2024-12-30,0.11542992453071124
3867746102,672241,2025-01-06,0.11538238068512913
3867746102,672241,2025-01-13,0.11533990906725715
3867746102,672241,2025-01-20,0.11530232744322591
3867746102,672241,2025-01-27,0.11526961041740932
3867746102,672241,2025-02-03,0.11524021422674899
3867746102,672241,2025-02-10,0.1152166721561001
3867746102,672241,2025-02-17,0.11519753218309958
3867746102,672241,2025-02-24,0.1151812409102028
3867746102,672241,2025-03-03,0.11516893474277806
3880204628,672241,2024-11-25,1.2033114904820195
3880204628,672241,2024-12-02,0.20316060760440216
3880204628,672241,2024-12-09,0.202868874871127
3880204628,672241,2024-12-16,0.20260849448408305
3880204628,672241,2024-12-23,0.20238076356430884
3880204628,672241,2024-12-30,0.2021866556308688
3880204628,672241,2025-01-06,0.2020266553421594
3880204628,672241,2025-01-13,1.2021995839899944
3880204628,672241,2025-01-20,0.20221953252890046
3880204628,672241,2025-01-27,0.20210127163587144
3880204628,672241,2025-02-03,0.20201266361490472
3880204628,672241,2025-02-10,0.20195147545846776
3880204628,672241,2025-02-17,0.20191512763809175
3880204628,672241,2025-02-24,0.20190100917252402
3880204628,672241,2025-03-03,0.20190598330135456
3926767355,672241,2024-11-25,-0.030341855111604643
3926767355,672241,2024-12-02,-0.03015861433662881
3926767355,672241,2024-12-09,-0.02997657224375741
3926767355,672241,2024-12-16,-0.02979597873249462
3926767355,672241,2024-12-23,-0.02961682812812197
3926767355,672241,2024-12-30,-0.02943936328904176
3926767355,672241,2025-01-06,0.47084465925445373
3926767355,672241,2025-01-13,-0.029048007690441968
3926767355,672241,2025-01-20,-0.028955209353303174
3926767355,672241,2025-01-27,0.47124353201977087
3926767355,672241,2025-02-03,-0.028735018872113577
3926767355,672241,2025-02-10,-0.02872879633472991
3926767355,672241,2025-02-17,-0.02872539687811132
3926767355,672241,2025-02-24,-0.028723343910389915
3926767355,672241,2025-03-03,-0.02871864056926665
4079053893,672241,2024-11-25,0.7131335188584006
4079053893,672241,2024-12-02,0.7131697723750754
4079053893,672241,2024-12-09,1.2131742857867018
4079053893,672241,2024-12-16,0.7130961963042631
4079053893,672241,2024-12-23,1.7130555550017712
4079053893,672241,2024-12-30,2.7130651420432943
4079053893,672241,2025-01-06,1.2130663275876543
4079053893,672241,2025-01-13,0.7131387096711377
4079053893,672241,2025-01-20,0.7131902880203382
4079053893,672241,2025-01-27,0.7131928796908042
4079053893,672241,2025-02-03,1.713229262475195
4079053893,672241,2025-02-10,0.7131969198991758
4079053893,672241,2025-02-17,0.7131876434644875
4079053893,672241,2025-02-24,1.7131921594080195
4079053893,672241,2025-03-03,2.213220611833094
4166277217,672241,2024-11-25,3.5693394450847418
4166277217,672241,2024-12-02,3.569313433686999
4166277217,672241,2024-12-09,3.5694152271381343
4166277217,672241,2024-12-16,3.569465618032789
4166277217,672241,2024-12-23,3.5694569932257196
4166277217,672241,2024-12-30,3.569399009901174
4166277217,672241,2025-01-06,3.5692956502616138
4166277217,672241,2025-01-13,3.5691566934891883
4166277217,672241,2025-01-20,3.5689892638756597
4166277217,672241,2025-01-27,3.568874473910954
4166277217,672241,2025-02-03,4.0687283143535655
4166277217,672241,2025-02-10,4.068660677920667
4166277217,672241,2025-02-17,4.068495368657774
4166277217,672241,2025-02-24,3.568500731894298
4166277217,672241,2025-03-03,4.568358224471701
4203509252,672241,2024-11-25,0.992391973493116
4203509252,672241,2024-12-02,1.0038802531373239
4203509252,672241,2024-12-09,1.0151183959449632
4203509252,672241,2024-12-16,1.0260976852288803
4203509252,672241,2024-12-23,1.0368088276985659
4203509252,672241,2024-12-30,1.0472453368511667
4203509252,672241,2025-01-06,1.057402983034532
4203509252,672241,2025-01-13,1.0672787667909496
4203509252,672241,2025-01-20,1.0768716738402715
4203509252,672241,2025-01-27,1.0861825568772432
4203509252,672241,2025-02-03,1.0952137665046455
4203509252,672241,2025-02-10,1.1039695504750155
4203509252,672241,2025-02-17,1.1124557574508083
4203509252,672241,2025-02-24,1.1206800448667662
4203509252,672241,2025-03-03,1.1286524387778067
4233243369,672241,2024-11-25,0.6318553090291309
4233243369,672241,2024-12-02,0.6318449013747925
4233243369,672241,2024-12-09,0.6315891248142599
4233243369,672241,2024-12-16,0.6312251824269377
4233243369,672241,2024-12-23,0.6308827700279617
4233243369,672241,2024-12-30,0.6305686584786676
4233243369,672241,2025-01-06,0.6302466884020077
4233243369,672241,2025-01-13,0.6298935462074089
4233243369,672241,2025-01-20,0.6295261919292501
4233243369,672241,2025-01-27,0.6291832247768248
4233243369,672241,2025-02-03,0.6289058970736452
4233243369,672241,2025-02-10,0.6287370798455123
4233243369,672241,2025-02-17,0.6286877886346168
4233243369,672241,2025-02-24,0.6287313943914783
4233243369,672241,2025-03-03,0.6288193751516666
4244979510,672241,2024-11-25,-7.900564971941026e-05
4244979510,672241,2024-12-02,-0.00023287313943176624
4244979510,672241,2024-12-09,-0.00040467083310047336
4244979510,672241,2024-12-16,-0.0005610877949422388
4244979510,672241,2024-12-23,-0.000705364954023846
4244979510,672241,2024-12-30,-0.0008559807240241524
4244979510,672241,2025-01-06,-0.0010558776179837581
4244979510,672241,2025-01-13,-0.0012684320439265706
4244979510,672241,2025-01-20,-0.0015361423716351297
4244979510,672241,2025-01-27,-0.0018183912672219416
4244979510,672241,2025-02-03,-0.0020523895294836114
4244979510,672241,2025-02-10,-0.0022294600572682066
4244979510,672241,2025-02-17,-0.0023745189691950497
4244979510,672241,2025-02-24,-0.0025234703975816064
4244979510,672241,2025-03-03,-0.0026307012864453805
4293110694,672241,2024-11-25,0.0
4293110694,672241,2024-12-02,0.0
4293110694,672241,2024-12-09,0.0
4293110694,672241,2024-12-16,0.0
4293110694,672241,2024-12-23,0.0
4293110694,672241,2024-12-30,0.0
4293110694,672241,2025-01-06,0.0
4293110694,672241,2025-01-13,0.0
4293110694,672241,2025-01-20,0.0
4293110694,672241,2025-01-27,0.0
4293110694,672241,2025-02-03,0.0
4293110694,672241,2025-02-10,0.0
4293110694,672241,2025-02-17,0.0
4293110694,672241,2025-02-24,0.0
4293110694,672241,2025-03-03,0.0
4299736790,672241,2024-11-25,0.08653296789751438
4299736790,672241,2024-12-02,0.08651156798743534
4299736790,672241,2024-12-09,0.0864955625027871
4299736790,672241,2024-12-16,0.08648659408668766
4299736790,672241,2024-12-23,0.08648191056109146
4299736790,672241,2024-12-30,0.08647888999404148
4299736790,672241,2025-01-06,0.08647943705489962
4299736790,672241,2025-01-13,0.08648298231400284
4299736790,672241,2025-01-20,0.08648889045506258
4299736790,672241,2025-01-27,0.08649902094759454
4299736790,672241,2025-02-03,0.08651057325748851
4299736790,672241,2025-02-10,0.08652318502271865
4299736790,672241,2025-02-17,0.08653638928243798
4299736790,672241,2025-02-24,0.08654964236967594
4299736790,672241,2025-03-03,0.08656233124187179
4299740219,672241,2024-11-25,2.460036830200517
4299740219,672241,2024-12-02,2.4599725568364192
4299740219,672241,2024-12-09,2.4600317362693738
4299740219,672241,2024-12-16,2.460056098829703
4299740219,672241,2024-12-23,2.460049738996199
4299740219,672241,2024-12-30,2.4600362854795192
4299740219,672241,2025-01-06,2.460022991881361
4299740219,672241,2025-01-13,2.460011164853419
4299740219,672241,2025-01-20,2.460000302582058
4299740219,672241,2025-01-27,2.4599923535513133
4299740219,672241,2025-02-03,2.4599956295586827
4299740219,672241,2025-02-10,2.460000366276241
4299740219,672241,2025-02-17,2.4600011758688782
4299740219,672241,2025-02-24,2.4600002851301204
4299740219,672241,2025-03-03,2.4599911725605943
4391268112,672241,2024-11-25,0.3093920923747798
4391268112,672241,2024-12-02,0.30941321018330925
4391268112,672241,2024-12-09,0.30943813967383976
4391268112,672241,2024-12-16,0.30946487926642047
4391268112,672241,2024-12-23,0.30948749159132044
4391268112,672241,2024-12-30,0.3095014028009859
4391268112,672241,2025-01-06,0.309505381001106
4391268112,672241,2025-01-13,0.3095012447698266
4391268112,672241,2025-01-20,0.3094933020771455
4391268112,672241,2025-01-27,0.3094879650194729
4391268112,672241,2025-02-03,0.3094773647584553
4391268112,672241,2025-02-10,0.30947483349546245
4391268112,672241,2025-02-17,0.30947776390422804
4391268112,672241,2025-02-24,0.30948223705095723
4391268112,672241,2025-03-03,0.30949801650830877
4396560443,672241,2024-11-25,0.9387700469976759
4396560443,672241,2024-12-02,0.9663439189090557
4396560443,672241,2024-12-09,0.9935825590681799
4396560443,672241,2024-12-16,1.020482231023911
4396560443,672241,2024-12-23,1.0470402220544879
4396560443,672241,2024-12-30,1.0732537114868572
4396560443,672241,2025-01-06,1.0991204324767263
4396560443,672241,2025-01-13,1.1246389570516147
4396560443,672241,2025-01-20,1.1498083776101833
4396560443,672241,2025-01-27,1.1746276573513612
4396560443,672241,2025-02-03,1.1990961391035517
4396560443,672241,2025-02-10,1.2232143815432097
4396560443,672241,2025-02-17,1.2469815605716446
4396560443,672241,2025-02-24,1.2703981616458235
4396560443,672241,2025-03-03,1.293465215426605
4475480724,672241,2024-11-25,9.280132008119686
4475480724,672241,2024-12-02,10.50152647334917
4475480724,672241,2024-12-09,11.7114879501762
4475480724,672241,2024-12-16,12.910025191772293
4475480724,672241,2024-12-23,14.097133453015283
4475480724,672241,2024-12-30,15.272826788007936
4475480724,672241,2025-01-06,16.437096400187098
4475480724,672241,2025-01-13,17.58994909817576
4475480724,672241,2025-01-20,18.73137386541258
4475480724,672241,2025-01-27,19.861369549329883
4475480724,672241,2025-02-03,20.979933110706305
4475480724,672241,2025-02-10,22.087066565682946
4475480724,672241,2025-02-17,23.182781001288824
4475480724,672241,2025-02-24,24.267083067918954
4475480724,672241,2025-03-03,25.339977188005605
4475481627,672241,2024-11-25,0.1615017235143641
4475481627,672241,2024-12-02,0.16935399494509776
4475481627,672241,2024-12-09,0.1771431192219759
4475481627,672241,2024-12-16,0.18486926388290192
4475481627,672241,2024-12-23,0.1925324563897274
4475481627,672241,2024-12-30,0.20013263334527578
4475481627,672241,2025-01-06,0.20766965678818902
4475481627,672241,2025-01-13,0.21514335206938745
4475481627,672241,2025-01-20,0.22255354228692503
4475481627,672241,2025-01-27,0.22990002881042018
4475481627,672241,2025-02-03,0.23718264874011769
4475481627,672241,2025-02-10,0.24440126195512477
4475481627,672241,2025-02-17,0.2515557791017249
4475481627,672241,2025-02-24,0.2586461475582762
4475481627,672241,2025-03-03,0.26567239005284465
4475482043,672241,2024-11-25,0.04276470259468078
4475482043,672241,2024-12-02,0.04504978169101761
4475482043,672241,2024-12-09,0.04731129364454931
4475482043,672241,2024-12-16,0.04954908174711375
4475482043,672241,2024-12-23,0.05176302502399322
4475482043,672241,2024-12-30,0.0539530122392519
4475482043,672241,2025-01-06,0.05611896026240987
4475482043,672241,2025-01-13,0.058260804730497225
4475482043,672241,2025-01-20,0.0603784897380826
4475482043,672241,2025-01-27,0.06247197695831138
4475482043,672241,2025-02-03,0.06454124243115629
4475482043,672241,2025-02-10,0.06658626875139821
4475482043,672241,2025-02-17,0.06860704597429167
4475482043,672241,2025-02-24,0.07060357299179831
4475482043,672241,2025-03-03,0.07257584848602866
4486038235,672241,2024-11-25,0.8995577748371976
4486038235,672241,2024-12-02,0.9625769936201359
4486038235,672241,2024-12-09,1.025012892600867
4486038235,672241,2024-12-16,1.0868619268486064
4486038235,672241,2024-12-23,1.1481219700430385
4486038235,672241,2024-12-30,1.2087919151965583
4486038235,672241,2025-01-06,1.2688714091082813
4486038235,672241,2025-01-13,1.3283604836300036
4486038235,672241,2025-01-20,1.3872594545331987
4486038235,672241,2025-01-27,1.4455687219806643
4486038235,672241,2025-02-03,1.5032886735445627
4486038235,672241,2025-02-10,1.560419605340028
4486038235,672241,2025-02-17,1.616961717966913
4486038235,672241,2025-02-24,1.6729150925582648
4486038235,672241,2025-03-03,1.7282796133543332
4486038328,672241,2024-11-25,0.6871014794265089
4486038328,672241,2024-12-02,0.742580139953712
4486038328,672241,2024-12-09,0.7975478158942915
4486038328,672241,2024-12-16,0.8520033727481012
4486038328,672241,2024-12-23,0.9059461749291561
4486038328,672241,2024-12-30,0.9593758426512842
4486038328,672241,2025-01-06,1.0122922475718423
4486038328,672241,2025-01-13,1.0646952717802203
4486038328,672241,2025-01-20,1.1165849174468272
4486038328,672241,2025-01-27,1.1679611673829822
4486038328,672241,2025-02-03,1.218824033406491
4486038328,672241,2025-02-10,1.2691735125272166
4486038328,672241,2025-02-17,1.3190096077762836
4486038328,672241,2025-02-24,1.3683323378917664
4486038328,672241,2025-03-03,1.4171417020778607
4486038387,672241,2024-11-25,0.7873552313774861
4486038387,672241,2024-12-02,0.7873401479011183
4486038387,672241,2024-12-09,0.7873386181889714
4486038387,672241,2024-12-16,0.7873288962954472
4486038387,672241,2024-12-23,0.7873192662607248
4486038387,672241,2024-12-30,0.7873174318458008
4486038387,672241,2025-01-06,0.7873221943290125
4486038387,672241,2025-01-13,0.787327699507398
4486038387,672241,2025-01-20,0.787333590492802
4486038387,672241,2025-01-27,0.7873397179995194
4486038387,672241,2025-02-03,0.7873455492918227
4486038387,672241,2025-02-10,0.7873501827132618
4486038387,672241,2025-02-17,0.787353116958062
4486038387,672241,2025-02-24,0.7873550460205889
4486038387,672241,2025-03-03,0.7873582450886534
4636511797,672241,2024-11-25,0.0
4636511797,672241,2024-12-02,0.0
4636511797,672241,2024-12-09,0.0
4636511797,672241,2024-12-16,0.0
4636511797,672241,2024-12-23,0.0
4636511797,672241,2024-12-30,0.0
4636511797,672241,2025-01-06,0.0
4636511797,672241,2025-01-13,0.0
4636511797,672241,2025-01-20,0.0
4636511797,672241,2025-01-27,0.0
4636511797,672241,2025-02-03,0.0
4636511797,672241,2025-02-10,0.0
4636511797,672241,2025-02-17,0.0
4636511797,672241,2025-02-24,0.0
4636511797,672241,2025-03-03,0.0
4709870548,672241,2024-11-25,0.0
4709870548,672241,2024-12-02,0.0
4709870548,672241,2024-12-09,0.0
4709870548,672241,2024-12-16,0.0
4709870548,672241,2024-12-23,0.0
4709870548,672241,2024-12-30,0.0
4709870548,672241,2025-01-06,0.0
4709870548,672241,2025-01-13,0.0
4709870548,672241,2025-01-20,0.0
4709870548,672241,2025-01-27,0.0
4709870548,672241,2025-02-03,0.0
4709870548,672241,2025-02-10,0.0
4709870548,672241,2025-02-17,0.0
4709870548,672241,2025-02-24,0.0
4709870548,672241,2025-03-03,0.0
4723833696,672241,2024-11-25,5.050108720466513
4723833696,672241,2024-12-02,2.5499218563890573
4723833696,672241,2024-12-09,1.0497472247820565
4723833696,672241,2024-12-16,3.549361034753534
4723833696,672241,2024-12-23,2.049194891623536
4723833696,672241,2024-12-30,3.0489576136262446
4723833696,672241,2025-01-06,3.548895536179319
4723833696,672241,2025-01-13,5.0487252135672165
4723833696,672241,2025-01-20,2.549013966137415
4723833696,672241,2025-01-27,2.5487890388619334
4723833696,672241,2025-02-03,5.0485820569072875
4723833696,672241,2025-02-10,2.5492027996287647
4723833696,672241,2025-02-17,2.5492166934283276
4723833696,672241,2025-02-24,2.0495104385866716
4723833696,672241,2025-03-03,2.0496072024339327
4723910471,672241,2024-11-25,2.5877640883111055
4723910471,672241,2024-12-02,0.6261333987062425
4723910471,672241,2024-12-09,1.6639421268585046
4723910471,672241,2024-12-16,0.7011751773705952
4723910471,672241,2024-12-23,1.7378385203753681
4723910471,672241,2024-12-30,0.7739266648525038
4723910471,672241,2025-01-06,0.8094614440574682
4723910471,672241,2025-01-13,1.8444460698549006
4723910471,672241,2025-01-20,0.3788568933076266
4723910471,672241,2025-01-27,2.4127423815011846
4723910471,672241,2025-02-03,0.44605002911147174
